sample_id,table_number,dist_key,scenario,dist_phase,gt_mean,gt_mu,gt_sigma,total_files,description,shuffle,segments,early_stop_unlock_table_id,dist_name,request_number,seed,max_events
777,777,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
778,778,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
779,779,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
780,780,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
781,781,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
782,782,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
783,783,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
784,784,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
785,785,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
786,786,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
787,787,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
788,788,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
789,789,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
790,790,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
791,791,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
792,792,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
793,793,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
794,794,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
795,795,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
796,796,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
797,797,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
798,798,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
799,799,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
800,800,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
801,801,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
802,802,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
803,803,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
804,804,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
805,805,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
806,806,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
807,807,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
808,808,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
809,809,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
810,810,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
811,811,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
812,812,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
813,813,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
814,814,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
815,815,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
816,816,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
817,817,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
818,818,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
819,819,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
820,820,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
821,821,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
822,822,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
823,823,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
824,824,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
825,825,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
826,826,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
827,827,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
828,828,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
829,829,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
830,830,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
831,831,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
832,832,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
833,833,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
834,834,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
835,835,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
836,836,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
837,837,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
838,838,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
839,839,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
840,840,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
841,841,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
842,842,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
843,843,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
844,844,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
845,845,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
846,846,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
847,847,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
848,848,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
849,849,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
850,850,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
851,851,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
852,852,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
853,853,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
854,854,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
855,855,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
856,856,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
857,857,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
858,858,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
859,859,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
860,860,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
861,861,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
862,862,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
863,863,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
864,864,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
865,865,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
866,866,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
867,867,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
868,868,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
869,869,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
870,870,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
871,871,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
872,872,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
873,873,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
874,874,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
875,875,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
876,876,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
877,877,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
878,878,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
879,879,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
880,880,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
881,881,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
882,882,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
883,883,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
884,884,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
885,885,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
886,886,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
887,887,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
888,888,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
889,889,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
890,890,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
891,891,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
892,892,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
893,893,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
894,894,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
895,895,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
896,896,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
897,897,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
898,898,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
899,899,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
900,900,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
901,901,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
902,902,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
903,903,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
904,904,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
905,905,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
906,906,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
907,907,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
908,908,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
909,909,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
910,910,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
911,911,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
912,912,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
913,913,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
914,914,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
915,915,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
916,916,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
917,917,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
918,918,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
919,919,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
920,920,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
921,921,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
922,922,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
923,923,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
924,924,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
925,925,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
926,926,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
927,927,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
928,928,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
929,929,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
930,930,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
931,931,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
932,932,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
